article_id,prod_name,product_type_name,product_group_name,colour_group_name,department_name,section_name,garment_group_name,detail_desc,image_url,combined_features
0510074012,Barza,Trousers,Garment Lower body,Green,Jersey,Mama,Jersey Fancy,"Joggers in soft jersey with wide elastication at the waist, side pockets and tapered legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/051/0510074012.jpg,"barza trousers garment lower body green jersey mama jersey fancy joggers in soft jersey with wide elastication at the waist, side pockets and tapered legs."
0551413004,DANTE set,Garment Set,Garment Full body,Light Pink,Newborn,Baby Essentials & Complements,Jersey Fancy,"Set with a bodysuit and pair of leggings in printed organic cotton jersey. Long-sleeved bodysuit with press-studs at the crotch. Leggings with wide, foldover ribbing at the waist.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0551413004.jpg,"dante set garment set garment full body light pink newborn baby essentials & complements jersey fancy set with a bodysuit and pair of leggings in printed organic cotton jersey. long-sleeved bodysuit with press-studs at the crotch. leggings with wide, foldover ribbing at the waist."
0524959004,Redford hood,Hoodie,Garment Upper body,Dark Purple,Men Sport Woven,Men H&M Sport,Jersey Fancy,"Jersey sports top in a stretch cotton blend with taped details. Lined drawstring hood with a wrapover front, long raglan sleeves with ribbed cuffs, a rounded hem and reflective details. Zipped pocket on one side and a high zip on the other. Slightly longer at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/052/0524959004.jpg,"redford hood hoodie garment upper body dark purple men sport woven men h&m sport jersey fancy jersey sports top in a stretch cotton blend with taped details. lined drawstring hood with a wrapover front, long raglan sleeves with ribbed cuffs, a rounded hem and reflective details. zipped pocket on one side and a high zip on the other. slightly longer at the back."
0463970027,Greta Hipster Ch. (Poppy) L 3p,Underwear bottom,Underwear,Dark Grey,Casual Lingerie,Womens Lingerie,"Under-, Nightwear","Hipster briefs in jersey made from a cotton blend with lace trims, a low waist, lined gusset, wide sides and cutaway coverage at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/046/0463970027.jpg,"greta hipster ch. (poppy) l 3p underwear bottom underwear dark grey casual lingerie womens lingerie under-, nightwear hipster briefs in jersey made from a cotton blend with lace trims, a low waist, lined gusset, wide sides and cutaway coverage at the back."
0529008038,Hazelnut Push Melbourne,Bra,Underwear,Dark Turquoise,Expressive Lingerie,Womens Lingerie,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/052/0529008038.jpg,"hazelnut push melbourne bra underwear dark turquoise expressive lingerie womens lingerie under-, nightwear lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
0404441008,Lesly neck gaitor,Other accessories,Accessories,Dark Grey,Men Sport Acc,Men H&M Sport,Accessories,Tube scarf in thermal fleece. Length 19 cm at the back and 28 cm at the front.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/040/0404441008.jpg,lesly neck gaitor other accessories accessories dark grey men sport acc men h&m sport accessories tube scarf in thermal fleece. length 19 cm at the back and 28 cm at the front.
0495725005,BD check Gerald,Shirt,Garment Upper body,Dark Red,Shirt,Men Suits & Tailoring,Shirts,"Shirt in a cotton weave with a button-down collar, classic front and yoke at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Regular fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/049/0495725005.jpg,"bd check gerald shirt garment upper body dark red shirt men suits & tailoring shirts shirt in a cotton weave with a button-down collar, classic front and yoke at the back. long sleeves with adjustable buttoning at the cuffs, and a rounded hem. regular fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
0549405004,Milly Sweater,Sweater,Garment Upper body,Other Pink,Kids Girl Knitwear,Kids Girl,Knitwear,"Jumper in a soft, fine cotton knit with long sleeves, a small sequined appliqué on the front and ribbing around the neckline, cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/054/0549405004.jpg,"milly sweater sweater garment upper body other pink kids girl knitwear kids girl knitwear jumper in a soft, fine cotton knit with long sleeves, a small sequined appliqué on the front and ribbing around the neckline, cuffs and hem."
0265071034,KRISTOFF Basic jersey polo BB,T-shirt,Garment Upper body,Light Turquoise,Young Boy Jersey Basic,Boys Underwear & Basics,Jersey Basic,Short-sleeved polo shirt in organic cotton jersey with a ribbed collar and button placket.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/026/0265071034.jpg,kristoff basic jersey polo bb t-shirt garment upper body light turquoise young boy jersey basic boys underwear & basics jersey basic short-sleeved polo shirt in organic cotton jersey with a ribbed collar and button placket.
0532965001,Theresea cropped shirt,Shirt,Garment Upper body,Black,Young Girl Dresses,Young Girl,Dresses/Skirts girls,"Short shirt in woven fabric with a collar, buttons down the front and long sleeves with buttoned cuffs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0532965001.jpg,"theresea cropped shirt shirt garment upper body black young girl dresses young girl dresses/skirts girls short shirt in woven fabric with a collar, buttons down the front and long sleeves with buttoned cuffs."
0545609001,LAFAYETTE  down overall,Outdoor overall,Garment Full body,Dark Grey,Baby Boy Outdoor,Baby Boy,Outdoor,"Baby Exclusive. Down all-in-one suit with a detachable, jersey-lined hood and diagonal zip that continues down one leg. Ribbing around the neckline cuffs and hem and a contrasting colour lining. Filling 80% down, 20% feathers.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/054/0545609001.jpg,"lafayette down overall outdoor overall garment full body dark grey baby boy outdoor baby boy outdoor baby exclusive. down all-in-one suit with a detachable, jersey-lined hood and diagonal zip that continues down one leg. ribbing around the neckline cuffs and hem and a contrasting colour lining. filling 80% down, 20% feathers."
0488561007,Teddy jogger.,Shorts,Garment Lower body,Greenish Khaki,Shorts,Contemporary Casual,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0488561007.jpg,"teddy jogger. shorts garment lower body greenish khaki shorts contemporary casual shorts knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button."
0504395002,Seven Trs.,Trousers,Garment Lower body,Black,Trouser,Men Suits & Tailoring,Trousers,"Suit trousers in a slub linen and wool weave with a concealed hook-and-eye fastening and zip fly. Side pockets, welt back pockets with a button, and creases. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0504395002.jpg,"seven trs. trousers garment lower body black trouser men suits & tailoring trousers suit trousers in a slub linen and wool weave with a concealed hook-and-eye fastening and zip fly. side pockets, welt back pockets with a button, and creases. slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
0506166016,Maja tee,T-shirt,Garment Upper body,White,Jersey,H&M+,Jersey Fancy,Short-sleeved jersey top.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0506166016.jpg,maja tee t-shirt garment upper body white jersey h&m+ jersey fancy short-sleeved jersey top.
0550203001,PADRON set,Garment Set,Garment Full body,Yellowish Brown,Baby Exclusive,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,Baby Exclusive. Set with a top and joggers in marled slub cotton. Top with long raglan sleeves and buttons at the top. Joggers with an elasticated waist and side pockets.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0550203001.jpg,padron set garment set garment full body yellowish brown baby exclusive baby essentials & complements woven/jersey/knitted mix baby baby exclusive. set with a top and joggers in marled slub cotton. top with long raglan sleeves and buttons at the top. joggers with an elasticated waist and side pockets.
0525500034,Mike Slim Jogger,Trousers,Garment Lower body,Dark Grey,Trouser,Contemporary Casual,Trousers,"Relaxed-fit joggers in stretch cotton twill with a lightly brushed finish. Elasticated drawstring waist, a fake fly, side pockets and jetted back pockets. Slightly lower crotch and tapered legs with ribbing at the hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/052/0525500034.jpg,"mike slim jogger trousers garment lower body dark grey trouser contemporary casual trousers relaxed-fit joggers in stretch cotton twill with a lightly brushed finish. elasticated drawstring waist, a fake fly, side pockets and jetted back pockets. slightly lower crotch and tapered legs with ribbing at the hems."
0504151011,Cajsa,Cardigan,Garment Upper body,Dark Blue,Knitwear Basic,Womens Everyday Basics,Knitwear,"Cardigan in soft, fine-knit cotton with a round neck and buttons down the front.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0504151011.jpg,"cajsa cardigan garment upper body dark blue knitwear basic womens everyday basics knitwear cardigan in soft, fine-knit cotton with a round neck and buttons down the front."
0538142006,Skinny R.W Ankle Chic,Trousers,Garment Lower body,Blue,Denim Trousers,Ladies Denim,Trousers Denim,"5-pocket ankle-length jeans in washed stretch denim with a regular waist, zip fly and button and skinny legs with a zip at the hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0538142006.jpg,"skinny r.w ankle chic trousers garment lower body blue denim trousers ladies denim trousers denim 5-pocket ankle-length jeans in washed stretch denim with a regular waist, zip fly and button and skinny legs with a zip at the hems."
0539060030,TP BOSSE fancy OH hood SB,Hoodie,Garment Upper body,Yellow,Kids Boy Jersey Basic,Boys Underwear & Basics,Jersey Basic,"Long-sleeved top in soft sweatshirt fabric made from a cotton blend with a jersey-lined hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside. The cotton content of the top is organic.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0539060030.jpg,"tp bosse fancy oh hood sb hoodie garment upper body yellow kids boy jersey basic boys underwear & basics jersey basic long-sleeved top in soft sweatshirt fabric made from a cotton blend with a jersey-lined hood, kangaroo pocket and ribbing at the cuffs and hem. soft brushed inside. the cotton content of the top is organic."
0502836007,Flirty Avanie Earrings,Earring,Accessories,Dark Green,Jewellery,Womens Small accessories,Accessories,Large metal earrings with tear-shaped plastic beads and fabric tassels. Length 7 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0502836007.jpg,flirty avanie earrings earring accessories dark green jewellery womens small accessories accessories large metal earrings with tear-shaped plastic beads and fabric tassels. length 7 cm.
0484134006,FT Kermit lace dress,Dress,Garment Full body,White,Blouse & Dress,Womens Trend,Blouses,"Calf-length, off-the-shoulder lace dress with narrow adjustable shoulder straps and a wide flounce at the top. Short frilled sleeves with a concealed silicone trim to keep them in place. Seam at the waist and concealed zip at the back. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0484134006.jpg,"ft kermit lace dress dress garment full body white blouse & dress womens trend blouses calf-length, off-the-shoulder lace dress with narrow adjustable shoulder straps and a wide flounce at the top. short frilled sleeves with a concealed silicone trim to keep them in place. seam at the waist and concealed zip at the back. lined."
0527575003,Bumbo DTP,Sweater,Garment Upper body,Pink,Tops Fancy Jersey,Divided Collection,Jersey Fancy,"Cropped top in light sweatshirt fabric with a print motif. Dropped shoulders, long, wide sleeves with ribbed cuffs and raw-edge hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/052/0527575003.jpg,"bumbo dtp sweater garment upper body pink tops fancy jersey divided collection jersey fancy cropped top in light sweatshirt fabric with a print motif. dropped shoulders, long, wide sleeves with ribbed cuffs and raw-edge hem."
